ID,Cust_ID,Prod_ID,Ship_ID,Order_Date,Ship_Date,Customer_Name,Province,Region,Customer_Segment,Sales,Order_Quantity,Order_Priority,DaysTakenForShipping
336,Cust_121,Prod_7,SHP_450,18/05/2009,18/05/2009,SYLVIA FOULSTON,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,10122021,3,CRITICAL,0
3360,Cust_1226,Prod_13,SHP_4659,31/03/2009,02/04/2009,THEA HUDGINGS,MANITOBA,PRARIE,CONSUMER,3113,18,CRITICAL,2
3361,Cust_1178,Prod_11,SHP_4660,28/06/2012,29/06/2012,PENELOPE SEWALL,MANITOBA,PRARIE,HOME OFFICE,720189,26,MEDIUM,1
3362,Cust_1238,Prod_6,SHP_4661,13/06/2011,17/06/2011,JOY DANIELS,MANITOBA,PRARIE,CORPORATE,30269,47,LOW,4
3362,Cust_1238,Prod_15,SHP_4661,13/06/2011,17/06/2011,JOY DANIELS,MANITOBA,PRARIE,CORPORATE,31566,12,LOW,4
3363,Cust_1196,Prod_6,SHP_4663,12/08/2012,14/08/2012,TANJA NORVELL,MANITOBA,PRARIE,CORPORATE,204039,50,MEDIUM,2
3364,Cust_1209,Prod_4,SHP_4664,09/04/2010,12/04/2010,RUSSELL D'ASCENZO,MANITOBA,PRARIE,CONSUMER,2728925,15,HIGH,3
3365,Cust_1197,Prod_12,SHP_4665,05/10/2012,07/10/2012,RYAN CROWE,MANITOBA,PRARIE,SMALL BUSINESS,12311,41,LOW,2
3366,Cust_1208,Prod_6,SHP_4666,27/07/2011,30/07/2011,MEG TILLMAN,MANITOBA,PRARIE,SMALL BUSINESS,4152,16,MEDIUM,3
3366,Cust_1208,Prod_12,SHP_4666,27/07/2011,30/07/2011,MEG TILLMAN,MANITOBA,PRARIE,SMALL BUSINESS,25402,40,MEDIUM,3
3367,Cust_1184,Prod_1,SHP_4667,12/05/2012,17/05/2012,LINDA SOUTHWORTH,MANITOBA,PRARIE,CONSUMER,532057,28,LOW,5
3368,Cust_1190,Prod_13,SHP_4668,19/11/2012,20/11/2012,TRACY ZIC,MANITOBA,PRARIE,CONSUMER,13452,48,MEDIUM,1
3368,Cust_1190,Prod_15,SHP_4668,19/11/2012,20/11/2012,TRACY ZIC,MANITOBA,PRARIE,CONSUMER,322738,26,MEDIUM,1
3369,Cust_1207,Prod_17,SHP_4670,10/02/2009,11/02/2009,EVAN BAILLIET,MANITOBA,PRARIE,CORPORATE,10446,7,CRITICAL,1
337,Cust_128,Prod_15,SHP_451,29/07/2012,02/08/2012,MICHELLE LONSDALE,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,79724,16,LOW,4
337,Cust_128,Prod_2,SHP_451,29/07/2012,02/08/2012,MICHELLE LONSDALE,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,568625,32,LOW,4
3370,Cust_1192,Prod_5,SHP_4671,17/10/2009,18/10/2009,GARY MCGARR,MANITOBA,PRARIE,HOME OFFICE,11247,8,HIGH,1
3371,Cust_1239,Prod_17,SHP_4672,04/01/2012,04/01/2012,JILL FJELD,MANITOBA,PRARIE,HOME OFFICE,5005,5,CRITICAL,0
3371,Cust_1239,Prod_5,SHP_4672,04/01/2012,04/01/2012,JILL FJELD,MANITOBA,PRARIE,HOME OFFICE,353175,38,CRITICAL,0
3372,Cust_1236,Prod_6,SHP_4674,09/09/2012,10/09/2012,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,8669,12,MEDIUM,1
3373,Cust_1238,Prod_8,SHP_4675,16/07/2010,17/07/2010,JOY DANIELS,MANITOBA,PRARIE,CORPORATE,15726,9,MEDIUM,1
3374,Cust_1237,Prod_4,SHP_4676,29/10/2009,30/10/2009,CRAIG MOLINARI,MANITOBA,PRARIE,SMALL BUSINESS,1876375,6,MEDIUM,1
3375,Cust_1206,Prod_2,SHP_4678,08/10/2010,13/10/2010,JILL STEVENSON,MANITOBA,PRARIE,CONSUMER,8536,8,LOW,5
3376,Cust_1241,Prod_11,SHP_4679,18/11/2011,20/11/2011,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,954104,27,HIGH,2
3376,Cust_1241,Prod_8,SHP_4679,18/11/2011,20/11/2011,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,67175,32,HIGH,2
3377,Cust_1214,Prod_13,SHP_4682,26/01/2012,30/01/2012,STEVEN CARTWRIGHT,MANITOBA,PRARIE,HOME OFFICE,7417,43,LOW,4
3377,Cust_1214,Prod_17,SHP_4682,26/01/2012,30/01/2012,STEVEN CARTWRIGHT,MANITOBA,PRARIE,HOME OFFICE,10352,4,LOW,4
3378,Cust_1205,Prod_3,SHP_4684,06/01/2010,07/01/2010,ERIC HOFFMANN,MANITOBA,PRARIE,SMALL BUSINESS,1138,25,NOT SPECIFIED,1
3378,Cust_1205,Prod_5,SHP_4684,06/01/2010,07/01/2010,ERIC HOFFMANN,MANITOBA,PRARIE,SMALL BUSINESS,48013,29,NOT SPECIFIED,1
3379,Cust_1233,Prod_1,SHP_4685,19/01/2012,20/01/2012,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,6692,5,HIGH,1
338,Cust_129,Prod_6,SHP_453,22/04/2012,24/04/2012,CARI SCHNELLING,PRINCE EDWARD ISLAND,ATLANTIC,SMALL BUSINESS,9633,20,CRITICAL,2
3380,Cust_1178,Prod_6,SHP_4686,18/09/2012,20/09/2012,PENELOPE SEWALL,MANITOBA,PRARIE,HOME OFFICE,23545,27,CRITICAL,2
3380,Cust_1178,Prod_3,SHP_4686,18/09/2012,20/09/2012,PENELOPE SEWALL,MANITOBA,PRARIE,HOME OFFICE,7622,50,CRITICAL,2
3381,Cust_1231,Prod_13,SHP_4688,13/08/2010,14/08/2010,MICK CREBAGGA,MANITOBA,PRARIE,CORPORATE,4538,26,MEDIUM,1
3381,Cust_1231,Prod_4,SHP_4688,13/08/2010,14/08/2010,MICK CREBAGGA,MANITOBA,PRARIE,CORPORATE,1633105,9,MEDIUM,1
3382,Cust_1229,Prod_5,SHP_4689,28/08/2009,01/09/2009,MATTHEW CLASEN,MANITOBA,PRARIE,CONSUMER,12392,9,LOW,4
3383,Cust_1195,Prod_5,SHP_4690,11/10/2011,14/10/2011,STEVEN WARD,MANITOBA,PRARIE,CONSUMER,1072015,1,MEDIUM,3
3384,Cust_1233,Prod_5,SHP_4691,24/11/2012,26/11/2012,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,19221,35,LOW,2
3385,Cust_1193,Prod_13,SHP_4693,27/04/2012,28/04/2012,MICK CREBAGGA,MANITOBA,PRARIE,HOME OFFICE,20754,50,HIGH,1
3386,Cust_1197,Prod_5,SHP_4694,22/02/2011,24/02/2011,RYAN CROWE,MANITOBA,PRARIE,SMALL BUSINESS,9277,18,CRITICAL,2
3387,Cust_1187,Prod_6,SHP_4695,29/04/2010,30/04/2010,TROY BLACKWELL,MANITOBA,PRARIE,HOME OFFICE,13016,18,CRITICAL,1
3388,Cust_1238,Prod_13,SHP_4696,24/12/2012,28/12/2012,JOY DANIELS,MANITOBA,PRARIE,CORPORATE,9253,25,LOW,4
3388,Cust_1238,Prod_4,SHP_4696,24/12/2012,28/12/2012,JOY DANIELS,MANITOBA,PRARIE,CORPORATE,9886435,17,LOW,4
3389,Cust_1236,Prod_9,SHP_4698,31/07/2010,31/07/2010,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,148489,41,LOW,0
339,Cust_124,Prod_12,SHP_454,16/07/2012,19/07/2012,HENRY GOLDWYN,PRINCE EDWARD ISLAND,ATLANTIC,SMALL BUSINESS,9456,34,NOT SPECIFIED,3
3390,Cust_1230,Prod_1,SHP_4699,07/04/2009,08/04/2009,NORA PELLETIER,MANITOBA,PRARIE,HOME OFFICE,58142,3,NOT SPECIFIED,1
3390,Cust_1230,Prod_12,SHP_4699,07/04/2009,08/04/2009,NORA PELLETIER,MANITOBA,PRARIE,HOME OFFICE,24439,20,NOT SPECIFIED,1
3391,Cust_1242,Prod_6,SHP_4700,10/03/2009,11/03/2009,THOMAS BRUMLEY,MANITOBA,PRARIE,CONSUMER,17535,36,MEDIUM,1
3392,Cust_1175,Prod_6,SHP_4702,15/02/2009,20/02/2009,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,6289,3,LOW,5
3392,Cust_1175,Prod_9,SHP_4702,15/02/2009,20/02/2009,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,4712,4,LOW,5
3393,Cust_1243,Prod_1,SHP_4704,02/04/2012,04/04/2012,DARRIN MARTIN,MANITOBA,PRARIE,SMALL BUSINESS,56501,44,MEDIUM,2
3394,Cust_1179,Prod_3,SHP_4706,29/11/2010,30/11/2010,SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,12578,4,NOT SPECIFIED,1
3394,Cust_1179,Prod_15,SHP_4706,29/11/2010,30/11/2010,SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,577,16,NOT SPECIFIED,1
3394,Cust_1179,Prod_17,SHP_4706,29/11/2010,30/11/2010,SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,2453,2,NOT SPECIFIED,1
3395,Cust_1244,Prod_16,SHP_4708,01/06/2009,01/06/2009,JULIE KRIZ,MANITOBA,PRARIE,CORPORATE,1126,30,CRITICAL,0
3395,Cust_1244,Prod_3,SHP_4708,01/06/2009,01/06/2009,JULIE KRIZ,MANITOBA,PRARIE,CORPORATE,4875,11,CRITICAL,0
3396,Cust_1197,Prod_8,SHP_4710,02/12/2012,03/12/2012,RYAN CROWE,MANITOBA,PRARIE,SMALL BUSINESS,42395,4,CRITICAL,1
3397,Cust_1210,Prod_5,SHP_4711,18/11/2011,19/11/2011,GARY HWANG,MANITOBA,PRARIE,HOME OFFICE,62023,48,NOT SPECIFIED,1
3398,Cust_1240,Prod_3,SHP_4712,04/02/2009,06/02/2009,GENE MCCLURE,MANITOBA,PRARIE,CONSUMER,11866,9,MEDIUM,2
3398,Cust_1240,Prod_7,SHP_4712,04/02/2009,06/02/2009,GENE MCCLURE,MANITOBA,PRARIE,CONSUMER,21374,36,MEDIUM,2
3399,Cust_1244,Prod_3,SHP_4714,05/08/2011,10/08/2011,JULIE KRIZ,MANITOBA,PRARIE,CORPORATE,642718,42,LOW,5
3399,Cust_1244,Prod_11,SHP_4714,05/08/2011,10/08/2011,JULIE KRIZ,MANITOBA,PRARIE,CORPORATE,133073,13,LOW,5
34,Cust_16,Prod_3,SHP_46,08/07/2011,10/07/2011,ANNIE CYPRUS,NUNAVUT,NUNAVUT,HOME OFFICE,5938,7,NOT SPECIFIED,2
340,Cust_130,Prod_17,SHP_455,22/09/2012,23/09/2012,EDWARD HOOKS,PRINCE EDWARD ISLAND,ATLANTIC,CONSUMER,71204,45,HIGH,1
3400,Cust_1235,Prod_5,SHP_4715,21/04/2009,21/04/2009,TRACY COLLINS,MANITOBA,PRARIE,CORPORATE,15631,21,CRITICAL,0
3400,Cust_1235,Prod_2,SHP_4715,21/04/2009,21/04/2009,TRACY COLLINS,MANITOBA,PRARIE,CORPORATE,784157,21,CRITICAL,0
3401,Cust_1184,Prod_3,SHP_4716,31/10/2010,02/11/2010,LINDA SOUTHWORTH,MANITOBA,PRARIE,CONSUMER,20742,40,MEDIUM,2
3401,Cust_1184,Prod_6,SHP_4716,31/10/2010,02/11/2010,LINDA SOUTHWORTH,MANITOBA,PRARIE,CONSUMER,103118,48,MEDIUM,2
3402,Cust_1240,Prod_5,SHP_4717,20/05/2010,21/05/2010,GENE MCCLURE,MANITOBA,PRARIE,CONSUMER,4614,36,NOT SPECIFIED,1
3403,Cust_1228,Prod_3,SHP_4718,04/09/2010,06/09/2010,NORA PELLETIER,MANITOBA,PRARIE,CORPORATE,2781,10,MEDIUM,2
3404,Cust_1201,Prod_8,SHP_4719,18/10/2010,20/10/2010,MAURICE SATTY,MANITOBA,PRARIE,CORPORATE,8589,5,HIGH,2
3405,Cust_1221,Prod_2,SHP_4720,05/06/2012,07/06/2012,HENIA ZYDLO,MANITOBA,PRARIE,HOME OFFICE,456736,13,MEDIUM,2
3406,Cust_1179,Prod_5,SHP_4721,28/03/2012,29/03/2012,SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,7149,3,NOT SPECIFIED,1
3406,Cust_1179,Prod_15,SHP_4721,28/03/2012,29/03/2012,SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,1041367,30,NOT SPECIFIED,1
3407,Cust_1187,Prod_1,SHP_4723,07/07/2009,12/07/2009,TROY BLACKWELL,MANITOBA,PRARIE,HOME OFFICE,6688,20,LOW,5
3408,Cust_1235,Prod_8,SHP_4724,10/11/2009,11/11/2009,TRACY COLLINS,MANITOBA,PRARIE,CORPORATE,64189,37,HIGH,1
3409,Cust_1244,Prod_14,SHP_4725,30/03/2012,01/04/2012,JULIE KRIZ,MANITOBA,PRARIE,CORPORATE,212055,33,LOW,2
341,Cust_131,Prod_3,SHP_456,20/05/2010,22/05/2010,BRENDAN DODSON,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,28321,36,CRITICAL,2
341,Cust_131,Prod_5,SHP_456,20/05/2010,22/05/2010,BRENDAN DODSON,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,458,18,CRITICAL,2
3410,Cust_1180,Prod_3,SHP_4727,09/07/2009,09/07/2009,VALERIE DOMINGUEZ,MANITOBA,PRARIE,CORPORATE,24092021,5,NOT SPECIFIED,0
3410,Cust_1180,Prod_6,SHP_4727,09/07/2009,09/07/2009,VALERIE DOMINGUEZ,MANITOBA,PRARIE,CORPORATE,17327,41,NOT SPECIFIED,0
3411,Cust_1184,Prod_1,SHP_4728,10/06/2011,12/06/2011,LINDA SOUTHWORTH,MANITOBA,PRARIE,CONSUMER,60178,44,NOT SPECIFIED,2
3412,Cust_1233,Prod_1,SHP_4729,24/03/2009,26/03/2009,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,619587,32,LOW,2
3412,Cust_1233,Prod_5,SHP_4729,24/03/2009,26/03/2009,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,6067,6,LOW,2
3413,Cust_1185,Prod_12,SHP_4732,03/07/2009,04/07/2009,MICHAEL MOORE,MANITOBA,PRARIE,CORPORATE,29907,26,HIGH,1
3413,Cust_1185,Prod_11,SHP_4732,03/07/2009,04/07/2009,MICHAEL MOORE,MANITOBA,PRARIE,CORPORATE,70887,5,HIGH,1
3414,Cust_1196,Prod_2,SHP_4733,20/01/2009,21/01/2009,TANJA NORVELL,MANITOBA,PRARIE,CORPORATE,216705,36,CRITICAL,1
3415,Cust_1242,Prod_5,SHP_4735,18/06/2011,20/06/2011,THOMAS BRUMLEY,MANITOBA,PRARIE,CONSUMER,23617,10,MEDIUM,2
3416,Cust_1246,Prod_3,SHP_4736,01/11/2009,03/11/2009,ERIC BARRETO,MANITOBA,PRARIE,SMALL BUSINESS,15231,25,NOT SPECIFIED,2
3417,Cust_1199,Prod_15,SHP_4737,28/04/2011,30/04/2011,NICK RADFORD,MANITOBA,PRARIE,CORPORATE,358279,28,NOT SPECIFIED,2
3418,Cust_1247,Prod_3,SHP_4738,13/09/2011,14/09/2011,GENE MCCLURE,MANITOBA,PRARIE,HOME OFFICE,1494,23,HIGH,1
3419,Cust_1216,Prod_3,SHP_4739,17/12/2012,19/12/2012,SANJIT ENGLE,MANITOBA,PRARIE,HOME OFFICE,30397,28,MEDIUM,2
342,Cust_132,Prod_3,SHP_457,02/12/2009,04/12/2009,HAROLD ENGLE,PRINCE EDWARD ISLAND,ATLANTIC,CONSUMER,55785,42,HIGH,2
3420,Cust_1206,Prod_3,SHP_4740,13/04/2012,15/04/2012,JILL STEVENSON,MANITOBA,PRARIE,CONSUMER,1626982,46,HIGH,2
3420,Cust_1206,Prod_11,SHP_4740,13/04/2012,15/04/2012,JILL STEVENSON,MANITOBA,PRARIE,CONSUMER,500087,41,HIGH,2
3421,Cust_1233,Prod_17,SHP_4742,30/11/2012,07/12/2012,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,2330012,9,LOW,7
3422,Cust_1207,Prod_13,SHP_4743,04/11/2009,06/11/2009,EVAN BAILLIET,MANITOBA,PRARIE,CORPORATE,7803,26,CRITICAL,2
3422,Cust_1207,Prod_6,SHP_4743,04/11/2009,06/11/2009,EVAN BAILLIET,MANITOBA,PRARIE,CORPORATE,33137,36,CRITICAL,2
3423,Cust_1230,Prod_12,SHP_4745,21/01/2012,22/01/2012,NORA PELLETIER,MANITOBA,PRARIE,HOME OFFICE,11104,40,MEDIUM,1
3424,Cust_1248,Prod_13,SHP_4746,12/10/2009,13/10/2009,TOBY KNIGHT,MANITOBA,PRARIE,CORPORATE,10355,15,NOT SPECIFIED,1
3425,Cust_1199,Prod_16,SHP_4747,23/05/2011,26/05/2011,NICK RADFORD,MANITOBA,PRARIE,CORPORATE,30112,40,CRITICAL,3
3426,Cust_1175,Prod_6,SHP_4748,11/03/2012,13/03/2012,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,14526,19,MEDIUM,2
3426,Cust_1175,Prod_3,SHP_4748,11/03/2012,13/03/2012,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,187609,42,MEDIUM,2
3427,Cust_1220,Prod_13,SHP_4750,05/03/2012,06/03/2012,DENNY JOY,MANITOBA,PRARIE,CORPORATE,31385,14,CRITICAL,1
3427,Cust_1220,Prod_14,SHP_4750,05/03/2012,06/03/2012,DENNY JOY,MANITOBA,PRARIE,CORPORATE,194618,43,CRITICAL,1
3428,Cust_1222,Prod_9,SHP_4751,10/06/2012,11/06/2012,TRACY COLLINS,MANITOBA,PRARIE,CONSUMER,3568,3,MEDIUM,1
3428,Cust_1222,Prod_11,SHP_4751,10/06/2012,11/06/2012,TRACY COLLINS,MANITOBA,PRARIE,CONSUMER,49849,3,MEDIUM,1
3428,Cust_1222,Prod_13,SHP_4751,10/06/2012,11/06/2012,TRACY COLLINS,MANITOBA,PRARIE,CONSUMER,23476,11,MEDIUM,1
3429,Cust_1184,Prod_1,SHP_4754,26/02/2011,27/02/2011,LINDA SOUTHWORTH,MANITOBA,PRARIE,CONSUMER,606905,40,HIGH,1
343,Cust_133,Prod_17,SHP_458,01/06/2010,02/06/2010,ROY FRENCH,PRINCE EDWARD ISLAND,ATLANTIC,CONSUMER,426194,37,MEDIUM,1
3430,Cust_1236,Prod_6,SHP_4755,30/10/2009,02/11/2009,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,3418,9,CRITICAL,3
3431,Cust_1241,Prod_3,SHP_4756,13/11/2010,15/11/2010,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,19435,27,MEDIUM,2
3432,Cust_1233,Prod_8,SHP_4758,01/05/2010,02/05/2010,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,41383,43,NOT SPECIFIED,1
3432,Cust_1233,Prod_4,SHP_4758,01/05/2010,02/05/2010,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,333965,30,NOT SPECIFIED,1
3433,Cust_1180,Prod_8,SHP_4759,08/02/2012,09/02/2012,VALERIE DOMINGUEZ,MANITOBA,PRARIE,CORPORATE,360107,50,HIGH,1
3434,Cust_1200,Prod_13,SHP_4760,03/03/2010,05/03/2010,THERESA SWINT,MANITOBA,PRARIE,CONSUMER,28414,23,MEDIUM,2
3434,Cust_1200,Prod_6,SHP_4760,03/03/2010,05/03/2010,THERESA SWINT,MANITOBA,PRARIE,CONSUMER,46848,43,MEDIUM,2
3435,Cust_1227,Prod_8,SHP_4762,09/08/2010,10/08/2010,NATALIE WEBBER,MANITOBA,PRARIE,CORPORATE,1987,32,HIGH,1
3436,Cust_1249,Prod_5,SHP_4763,10/02/2009,12/02/2009,MARIBETH SCHNELLING,MANITOBA,PRARIE,CORPORATE,95133,44,MEDIUM,2
3437,Cust_1182,Prod_3,SHP_4764,13/04/2012,15/04/2012,THAIS SISSMAN,MANITOBA,PRARIE,CORPORATE,31383,36,MEDIUM,2
3437,Cust_1182,Prod_4,SHP_4764,13/04/2012,15/04/2012,THAIS SISSMAN,MANITOBA,PRARIE,CORPORATE,2015945,11,MEDIUM,2
3437,Cust_1182,Prod_2,SHP_4764,13/04/2012,15/04/2012,THAIS SISSMAN,MANITOBA,PRARIE,CORPORATE,1572,1,MEDIUM,2
3438,Cust_1233,Prod_7,SHP_4766,18/06/2011,22/06/2011,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,6177,37,LOW,4
3438,Cust_1233,Prod_13,SHP_4766,18/06/2011,22/06/2011,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,5254,28,LOW,4
3439,Cust_1250,Prod_12,SHP_7156,17/11/2010,18/11/2010,ARTHUR GAINER,MANITOBA,PRARIE,CONSUMER,12533,37,HIGH,1
3439,Cust_1250,Prod_7,SHP_7156,17/11/2010,18/11/2010,ARTHUR GAINER,MANITOBA,PRARIE,CONSUMER,9965,37,HIGH,1
3439,Cust_1250,Prod_2,SHP_7156,17/11/2010,18/11/2010,ARTHUR GAINER,MANITOBA,PRARIE,CONSUMER,936273,39,HIGH,1
344,Cust_134,Prod_4,SHP_459,25/09/2010,26/09/2010,HELEN ABELMAN,PRINCE EDWARD ISLAND,ATLANTIC,HOME OFFICE,20713395,38,MEDIUM,1
3440,Cust_1200,Prod_7,SHP_4768,30/12/2012,30/12/2012,THERESA SWINT,MANITOBA,PRARIE,CONSUMER,1415,10,MEDIUM,0
3441,Cust_1246,Prod_3,SHP_4770,08/06/2010,08/06/2010,ERIC BARRETO,MANITOBA,PRARIE,SMALL BUSINESS,203198,24,HIGH,0
3442,Cust_1241,Prod_1,SHP_4771,23/09/2012,24/09/2012,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,52853,43,MEDIUM,1
3442,Cust_1241,Prod_4,SHP_4771,23/09/2012,24/09/2012,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,59750495,47,MEDIUM,1
3442,Cust_1241,Prod_17,SHP_4771,23/09/2012,24/09/2012,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,72052,44,MEDIUM,1
3443,Cust_1246,Prod_9,SHP_4773,12/04/2012,12/04/2012,ERIC BARRETO,MANITOBA,PRARIE,SMALL BUSINESS,384917,46,CRITICAL,0
3444,Cust_1241,Prod_8,SHP_4774,24/09/2011,26/09/2011,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,120835,28,CRITICAL,2
3445,Cust_1229,Prod_6,SHP_4775,12/08/2012,12/08/2012,MATTHEW CLASEN,MANITOBA,PRARIE,CONSUMER,6997,12,LOW,0
3446,Cust_1251,Prod_10,SHP_4776,02/03/2009,04/03/2009,THERESA SWINT,MANITOBA,PRARIE,SMALL BUSINESS,19948,1,HIGH,2
3447,Cust_1231,Prod_3,SHP_4778,15/01/2011,17/01/2011,MICK CREBAGGA,MANITOBA,PRARIE,CORPORATE,28248,39,CRITICAL,2
3447,Cust_1231,Prod_11,SHP_4778,15/01/2011,17/01/2011,MICK CREBAGGA,MANITOBA,PRARIE,CORPORATE,650246,12,CRITICAL,2
3448,Cust_1210,Prod_5,SHP_4780,11/06/2010,18/06/2010,GARY HWANG,MANITOBA,PRARIE,HOME OFFICE,124352,47,LOW,7
3449,Cust_1226,Prod_5,SHP_4781,14/03/2009,16/03/2009,THEA HUDGINGS,MANITOBA,PRARIE,CONSUMER,193258,34,NOT SPECIFIED,2
345,Cust_135,Prod_8,SHP_460,19/11/2012,20/11/2012,GUY ARMSTRONG,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,22291,14,MEDIUM,1
3450,Cust_1250,Prod_8,SHP_4782,02/07/2009,03/07/2009,ARTHUR GAINER,MANITOBA,PRARIE,CONSUMER,15742,9,MEDIUM,1
3450,Cust_1250,Prod_15,SHP_4782,02/07/2009,03/07/2009,ARTHUR GAINER,MANITOBA,PRARIE,CONSUMER,60157,10,MEDIUM,1
3451,Cust_1215,Prod_3,SHP_4784,30/07/2011,03/08/2011,SUE ANN REED,MANITOBA,PRARIE,CONSUMER,29966,30,LOW,4
3452,Cust_1183,Prod_6,SHP_4785,26/02/2011,26/02/2011,TANJA NORVELL,MANITOBA,PRARIE,CONSUMER,8197,15,HIGH,0
3452,Cust_1183,Prod_3,SHP_4785,26/02/2011,26/02/2011,TANJA NORVELL,MANITOBA,PRARIE,CONSUMER,37557,7,HIGH,0
3453,Cust_1228,Prod_3,SHP_4787,16/07/2009,17/07/2009,NORA PELLETIER,MANITOBA,PRARIE,CORPORATE,6367,27,HIGH,1
3454,Cust_1199,Prod_3,SHP_4788,13/09/2009,14/09/2009,NICK RADFORD,MANITOBA,PRARIE,CORPORATE,14294,17,MEDIUM,1
3454,Cust_1199,Prod_6,SHP_4788,13/09/2009,14/09/2009,NICK RADFORD,MANITOBA,PRARIE,CORPORATE,24061,35,MEDIUM,1
3454,Cust_1199,Prod_1,SHP_4788,13/09/2009,14/09/2009,NICK RADFORD,MANITOBA,PRARIE,CORPORATE,191276,17,MEDIUM,1
3455,Cust_1179,Prod_8,SHP_4790,28/01/2012,29/01/2012,SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,159189,46,NOT SPECIFIED,1
3456,Cust_1193,Prod_8,SHP_4791,07/03/2010,08/03/2010,MICK CREBAGGA,MANITOBA,PRARIE,HOME OFFICE,31939,37,HIGH,1
3457,Cust_1217,Prod_4,SHP_4792,17/11/2011,18/11/2011,KATHERINE DUCICH,MANITOBA,PRARIE,CORPORATE,23793285,26,CRITICAL,1
3458,Cust_1193,Prod_10,SHP_4793,17/10/2011,19/10/2011,MICK CREBAGGA,MANITOBA,PRARIE,HOME OFFICE,434698,42,MEDIUM,2
3459,Cust_1241,Prod_3,SHP_4794,01/08/2012,01/08/2012,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,14576,26,LOW,0
346,Cust_136,Prod_1,SHP_461,14/12/2010,16/12/2010,JENNIFER BRAXTON,PRINCE EDWARD ISLAND,ATLANTIC,SMALL BUSINESS,163498,12,LOW,2
3460,Cust_1185,Prod_15,SHP_4795,11/02/2009,13/02/2009,MICHAEL MOORE,MANITOBA,PRARIE,CORPORATE,975748,36,CRITICAL,2
3461,Cust_1219,Prod_6,SHP_4796,25/11/2012,27/11/2012,TOM ZANDUSKY,MANITOBA,PRARIE,HOME OFFICE,8791,13,LOW,2
3462,Cust_1183,Prod_15,SHP_4797,12/12/2010,14/12/2010,TANJA NORVELL,MANITOBA,PRARIE,CONSUMER,582401,41,CRITICAL,2
3463,Cust_1207,Prod_4,SHP_4798,08/08/2009,08/08/2009,EVAN BAILLIET,MANITOBA,PRARIE,CORPORATE,11871525,15,HIGH,0
3464,Cust_1221,Prod_9,SHP_4799,31/10/2012,31/10/2012,HENIA ZYDLO,MANITOBA,PRARIE,HOME OFFICE,41411,49,HIGH,0
3465,Cust_1196,Prod_4,SHP_4800,18/07/2011,20/07/2011,TANJA NORVELL,MANITOBA,PRARIE,CORPORATE,47997885,39,NOT SPECIFIED,2
3466,Cust_1209,Prod_6,SHP_4801,31/05/2012,31/05/2012,RUSSELL D'ASCENZO,MANITOBA,PRARIE,CONSUMER,12242,17,LOW,0
3467,Cust_1231,Prod_3,SHP_4802,25/02/2009,26/02/2009,MICK CREBAGGA,MANITOBA,PRARIE,CORPORATE,30576,31,HIGH,1
3467,Cust_1231,Prod_8,SHP_4802,25/02/2009,26/02/2009,MICK CREBAGGA,MANITOBA,PRARIE,CORPORATE,2548,3,HIGH,1
